Date,Open,High,Low,Close,Adj Close,Volume
12/14/20,"12,447.44","12,543.00","12,432.71","12,440.04","12,440.04","4,458,140,000"
12/15/20,"12,543.26","12,596.13","12,465.42","12,595.06","12,595.06","4,377,950,000"
12/16/20,"12,611.04","12,687.32","12,566.38","12,658.19","12,658.19","4,561,600,000"
12/17/20,"12,730.78","12,765.25","12,696.35","12,764.75","12,764.75","4,994,090,000"
12/18/20,"12,804.93","12,809.60","12,654.60","12,755.64","12,755.64","7,088,670,000"
12/21/20,"12,596.14","12,751.27","12,525.22","12,742.52","12,742.52","5,156,470,000"
12/22/20,"12,785.22","12,840.57","12,695.31","12,807.92","12,807.92","5,700,760,000"
12/23/20,"12,834.94","12,841.92","12,758.67","12,771.11","12,771.11","7,028,650,000"
12/24/20,"12,791.54","12,833.55","12,767.64","12,804.73","12,804.73","3,305,950,000"
12/28/20,"12,914.64","12,930.89","12,827.45","12,899.42","12,899.42","5,076,340,000"
12/29/20,"12,965.39","12,973.33","12,821.96","12,850.22","12,850.22","4,680,780,000"
12/30/20,"12,906.51","12,924.93","12,857.76","12,870.00","12,870.00","5,292,210,000"
12/31/20,12877.0898,12902.0703,12821.2305,12888.2803,12888.2803,4771390000
1/4/21,12958.5195,12958.7197,12543.2402,12698.4502,12698.4502,6546740000
1/5/21,12665.6504,12828.2695,12665.6504,12818.96,12818.96,6904420000
1/6/21,12666.1504,12909.6299,12649.9902,12740.79,12740.79,7648340000
1/7/21,12867.3398,13090.9102,12867.3398,13067.4805,13067.4805,6777010000
1/8/21,13160.2197,13208.0898,13036.5498,13201.9805,13201.9805,7223660000
1/11/21,13048.7803,13138.2695,12999.5098,13036.4297,13036.4297,6876420000
1/12/21,13062.0596,13105.04,12963.9199,13072.4297,13072.4297,7181380000
1/13/21,13088.0098,13171.1504,13051.0596,13128.9502,13128.9502,7072920000
1/14/21,13174.75,13220.1602,13098.4102,13112.6396,13112.6396,6671090000
1/15/21,13099.9004,13139.8301,12949.7598,12998.5,12998.5,6402970000
1/19/21,13132.7305,13206.8604,13078.7002,13197.1797,13197.1797,6229100000
1/20/21,13342.5498,13486.1299,13329.7695,13457.25,13457.25,6771630000
1/21/21,13521.4805,13560.3496,13454.0703,13530.9102,13530.9102,7183390000
1/22/21,13474.8096,13567.1396,13463.6602,13543.0596,13543.0596,5931240000
1/25/21,13681.21,13728.9805,13368.6797,13635.9902,13635.9902,7139410000
1/26/21,13681.7197,13702.6904,13603.1904,13626.0596,13626.0596,6781460000
1/27/21,13486.5801,13538.4199,13192.9102,13270.5996,13270.5996,1.11E+10
1/28/21,13323.29,13507.6396,13316.5195,13337.1602,13337.1602,9823150000
1/29/21,13284.7197,13322,12985.0498,13070.6904,13070.6904,7809670000
2/1/21,13226.1797,13431.46,13132.4697,13403.3896,13403.3896,7014220000
2/2/21,13543.0996,13652.7002,13535.8604,13612.7803,13612.7803,7240220000
2/3/21,13718.3096,13723.8301,13585.3398,13610.54,13610.54,7465240000
2/4/21,13674.0596,13778.4199,13631.6201,13777.7402,13777.7402,7218680000
2/5/21,13824.8799,13878.1602,13761.6602,13856.2998,13856.2998,6697720000
2/8/21,13937.0596,13987.7402,13894.1504,13987.6396,13987.6396,8439940000
2/9/21,13966.8203,14044.9502,13966.5498,14007.7002,14007.7002,8658980000
2/10/21,14093.3496,14109.1201,13845.4697,13972.5303,13972.5303,1.02E+10
2/11/21,14045.21,14058.9102,13916.8496,14025.7695,14025.7695,1.00E+10
2/12/21,13979.21,14102.04,13937.71,14095.4697,14095.4697,7352960000
2/16/21,14152.21,14175.1201,13995.4502,14047.5,14047.5,7646300000
2/17/21,13911.6504,13976.4297,13804.2598,13965.4902,13965.4902,7227140000
2/18/21,13814.6699,13905.96,13714.3496,13865.3604,13865.3604,6454280000
2/19/21,13929.2002,13985.5801,13842.5996,13874.46,13874.46,6686060000
2/22/21,13714.2002,13757.0596,13530.96,13533.0498,13533.0498,6435100000
2/23/21,13262.6104,13526.0898,13003.9805,13465.2002,13465.2002,7482840000
2/24/21,13400.25,13607.3604,13286.5898,13597.9697,13597.9697,5793430000
2/25/21,13512.6396,13602.8604,13066.3799,13119.4297,13119.4297,6335240000
2/26/21,13232.9004,13368.0596,13024.5303,13192.3496,13192.3496,5883880000
3/1/21,13406.1602,13596.5898,13362.6602,13588.8301,13588.8301,5047710000
3/2/21,13599.4502,13601.3301,13352,13358.79,13358.79,4920320000
3/3/21,13336.25,13372.5195,12995.0703,12997.75,12997.75,5493960000
3/4/21,12953.9902,13068.71,12553.96,12723.4697,12723.4697,7799710000
3/5/21,12860.04,12941.21,12397.0498,12920.1504,12920.1504,7696900000
3/8/21,12904.2598,13001,12599.2305,12609.1602,12609.1602,5971260000
3/9/21,12923.0703,13151.54,12882.4902,13073.8203,13073.8203,6294910000
3/10/21,13234.7305,13277.1104,13035.4404,13068.8301,13068.8301,5991730000
3/11/21,13273.3096,13433.6201,13246.3301,13398.6699,13398.6699,5956260000
3/12/21,13222.8096,13324.6904,13158.7197,13319.8604,13319.8604,5472340000
3/15/21,13323.4697,13460.3496,13272.5,13459.71,13459.71,5933440000
3/16/21,13523.1699,13620.71,13397.0801,13471.5703,13471.5703,5463770000
3/17/21,13336.9102,13595,13272.6904,13525.2002,13525.2002,5465500000
3/18/21,13349.2002,13384.46,13101.9199,13116.1699,13116.1699,5699900000
3/19/21,13119.9004,13252.3701,13039.4502,13215.2402,13215.2402,7591530000
3/22/21,13278.7803,13455.6396,13278.7803,13377.54,13377.54,5302770000
